UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA,,,,,,
RS,43,09753,Ibarama,"4,399",,,,,,
RS,43,09803,Ibiaçá,"4,699",,,,,,
RS,43,09902,Ibiraiaras,"7,265",,,,,,
RS,43,09951,Ibirapuitã,"4,000",,,,,,
RS,43,10009,Ibirubá,"20,413",,,,,,
RS,43,10108,Igrejinha,"37,340",,,,,,
RS,43,10207,Ijuí,"83,764",,,,,,
RS,43,10306,Ilópolis,"4,066",,,,,,
RS,43,10330,Imbé,"23,271",,,,,,
RS,43,10363,Imigrante,"3,100",,,,,,
RS,43,10405,Independência,"6,109",,,,,,
RS,43,10413,Inhacorá,"2,215",,,,,,
RS,43,10439,Ipê,"6,689",,,,,,
RS,43,10462,Ipiranga do Sul,"1,880",,,,,,
RS,43,10504,Iraí,"7,141",,,,,,
RS,43,10538,Itaara,"5,537",,,,,,
RS,43,10553,Itacurubi,"3,460",,,,,,
RS,43,10579,Itapuca,"2,065",,,,,,
RS,43,10603,Itaqui,"37,489",,,,,,
RS,43,10652,Itati,"2,397",,,,,,
RS,43,10702,Itatiba do Sul,"3,231",,,,,,
RS,43,10751,Ivorá,"1,881",,,,,,
RS,43,10801,Ivoti,"24,690",,,,,,
RS,43,10850,Jaboticaba,"3,773",,,,,,
RS,43,10876,Jacuizinho,"2,706",,,,,,
RS,43,10900,Jacutinga,"3,546",,,,,,
RS,43,11007,Jaguarão,"26,500",,,,,,
RS,43,11106,Jaguari,"10,765",,,,,,
RS,43,11122,Jaquirana,"3,662",,,,,,
RS,43,11130,Jari,"3,486",,,,,,
RS,43,11155,Jóia,"8,566",,,,,,
RS,43,11205,Júlio de Castilhos,"19,224",,,,,,
RS,43,11239,Lagoa Bonita do Sul,"2,921",,,,,,
RS,43,11254,Lagoão,"6,461",,,,,,
RS,43,11270,Lagoa dos Três Cantos,"1,607",,,,,,
RS,43,11304,Lagoa Vermelha,"27,778",,,,,,
RS,43,11403,Lajeado,"85,033",,,,,,
RS,43,11429,Lajeado do Bugre,"2,566",,,,,,
RS,43,11502,Lavras do Sul,"7,444",,,,,,
RS,43,11601,Liberato Salzano,"5,152",,,,,,
RS,43,11627,Lindolfo Collor,"6,125",,,,,,
RS,43,11643,Linha Nova,"1,719",,,,,,
RS,43,11700,Machadinho,"5,427",,,,,,
RS,43,11718,Maçambará,"4,562",,,,,,
RS,43,11734,Mampituba,"2,973",,,,,,
RS,43,11759,Manoel Viana,"7,307",,,,,,
RS,43,11775,Maquiné,"6,681",,,,,,
RS,43,11791,Maratá,"2,702",,,,,,
RS,43,11809,Marau,"44,858",,,,,,
RS,43,11908,Marcelino Ramos,"4,319",,,,,,
RS,43,11981,Mariana Pimentel,"3,888",,,,,,
RS,43,12005,Mariano Moro,"2,009",,,,,,
RS,43,12054,Marques de Souza,"3,995",,,,,,
RS,43,12104,Mata,"4,797",,,,,,
RS,43,12138,Mato Castelhano,"2,542",,,,,,
RS,43,12153,Mato Leitão,"4,573",,,,,,
RS,43,12179,Mato Queimado,"1,629",,,,,,
RS,43,12203,Maximiliano de Almeida,"4,314",,,,,,
RS,43,12252,Minas do Leão,"8,103",,,,,,
RS,43,12302,Miraguaí,"4,911",,,,,,
RS,43,12351,Montauri,"1,441",,,,,,
RS,43,12377,Monte Alegre dos Campos,"3,232",,,,,,
RS,43,12385,Monte Belo do Sul,"2,530",,,,,,
RS,43,12401,Montenegro,"65,721",,,,,,
RS,43,12427,Mormaço,"3,113",,,,,,
RS,43,12443,Morrinhos do Sul,"2,919",,,,,,
RS,43,12450,Morro Redondo,"6,589",,,,,,
RS,43,12476,Morro Reuter,"6,513",,,,,,
RS,43,12500,Mostardas,"12,847",,,,,,
RS,43,12609,Muçum,"4,961",,,,,,
RS,43,12617,Muitos Capões,"3,173",,,,,,
RS,43,12625,Muliterno,"1,897",,,,,,
RS,43,12658,Não-Me-Toque,"17,758",,,,,,
RS,43,12674,Nicolau Vergueiro,"1,674",,,,,,
RS,43,12708,Nonoai,"11,633",,,,,,
RS,43,12757,Nova Alvorada,"3,663",,,,,,
RS,43,12807,Nova Araçá,"4,826",,,,,,
RS,43,12906,Nova Bassano,"10,005",,,,,,
RS,43,12955,Nova Boa Vista,"1,753",,,,,,
RS,43,13003,Nova Bréscia,"3,337",,,,,,
RS,43,13011,Nova Candelária,"2,688",,,,,,
RS,43,13037,Nova Esperança do Sul,"5,410",,,,,,
RS,43,13060,Nova Hartz,"21,875",,,,,,
RS,43,13086,Nova Pádua,"2,558",,,,,,
RS,43,13102,Nova Palma,"6,515",,,,,,
RS,43,13201,Nova Petrópolis,"21,536",,,,,,
RS,43,13300,Nova Prata,"27,648",,,,,,
RS,43,13334,Nova Ramada,"2,218",,,,,,
RS,43,13359,Nova Roma do Sul,"3,717",,,,,,
RS,43,13375,Nova Santa Rita,"29,905",,,,,,
RS,43,13391,Novo Cabrais,"4,222",,,,,,
RS,43,13409,Novo Hamburgo,"247,032",,,,,,
RS,43,13425,Novo Machado,"3,256",,,,,,
RS,43,13441,Novo Tiradentes,"2,200",,,,,,
RS,43,13466,Novo Xingu,"1,712",,,,,,
RS,43,13490,Novo Barreiro,"4,175",,,,,,
RS,43,13508,Osório,"46,414",,,,,,
RS,43,13607,Paim Filho,"3,778",,,,,,
RS,43,13656,Palmares do Sul,"11,330",,,,,,
RS,43,13706,Palmeira das Missões,"33,131",,,,,,
RS,43,13805,Palmitinho,"7,056",,,,,,
RS,43,13904,Panambi,"44,128",,,,,,
RS,43,13953,Pantano Grande,"9,083",,,,,,
RS,43,14001,Paraí,"7,727",,,,,,
RS,43,14027,Paraíso do Sul,"7,623",,,,,,
RS,43,14035,Pareci Novo,"3,862",,,,,,
RS,43,14050,Parobé,"58,858",,,,,,
RS,43,14068,Passa Sete,"5,747",,,,,,
RS,43,14076,Passo do Sobrado,"6,574",,,,,,
RS,43,14100,Passo Fundo,"204,722",,,,,,
RS,43,14134,Paulo Bento,"2,299",,,,,,
RS,43,14159,Paverama,"8,515",,,,,,
RS,43,14175,Pedras Altas,"1,954",,,,,,
RS,43,14209,Pedro Osório,"7,706",,,,,,
RS,43,14308,Pejuçara,"3,857",,,,,,
RS,43,14407,Pelotas,"343,132",,,,,,
RS,43,14423,Picada Café,"5,738",,,,,,
RS,43,14456,Pinhal,"2,580",,,,,,
RS,43,14464,Pinhal da Serra,"1,918",,,,,,
RS,43,14472,Pinhal Grande,"4,329",,,,,,
RS,43,14498,Pinheirinho do Vale,"4,899",,,,,,
RS,43,14506,Pinheiro Machado,"12,195",,,,,,
RS,43,14548,Pinto Bandeira,"3,036",,,,,,
RS,43,14555,Pirapó,"2,254",,,,,,
RS,43,14605,Piratini,"20,704",,,,,,
RS,43,14704,Planalto,"10,019",,,,,,
RS,43,14753,Poço das Antas,"2,101",,,,,,
RS,43,14779,Pontão,"3,901",,,,,,
RS,43,14787,Ponte Preta,"1,524",,,,,,
RS,43,14803,Portão,"37,561",,,,,,
RS,43,14902,Porto Alegre,"1,488,252",,,,,,
RS,43,15008,Porto Lucena,"4,594",,,,,,
RS,43,15057,Porto Mauá,"2,352",,,,,,
RS,43,15073,Porto Vera Cruz,"1,308",,,,,,
RS,43,15107,Porto Xavier,"10,194",,,,,,
RS,43,15131,Pouso Novo,"1,612",,,,,,
RS,43,15149,Presidente Lucena,"2,937",,,,,,
RS,43,15156,Progresso,"6,239",,,,,,
RS,43,15172,Protásio Alves,"1,938",,,,,,
RS,43,15206,Putinga,"3,889",,,,,,
RS,43,15305,Quaraí,"22,607",,,,,,
RS,43,15313,Quatro Irmãos,"1,856",,,,,,
RS,43,15321,Quevedos,"2,790",,,,,,
RS,43,15354,Quinze de Novembro,"3,803",,,,,,
RS,43,15404,Redentora,"11,669",,,,,,
RS,43,15453,Relvado,"2,079",,,,,,
RS,43,15503,Restinga Sêca,"15,744",,,,,,
RS,43,15552,Rio dos Índios,"2,660",,,,,,
RS,43,15602,Rio Grande,"211,965",,,,,,
RS,43,15701,Rio Pardo,"38,265",,,,,,
RS,43,15750,Riozinho,"4,676",,,,,,
RS,43,15800,Roca Sales,"11,471",,,,,,
RS,43,15909,Rodeio Bonito,"5,868",,,,,,
RS,43,15958,Rolador,"2,296",,,,,,
RS,43,16006,Rolante,"21,453",,,,,,
RS,43,16105,Ronda Alta,"10,617",,,,,,
RS,43,16204,Rondinha,"5,080",,,,,,
RS,43,16303,Roque Gonzales,"6,797",,,,,,
RS,43,16402,Rosário do Sul,"39,314",,,,,,
RS,43,16428,Sagrada Família,"2,605",,,,,,
RS,43,16436,Saldanha Marinho,"2,622",,,,,,
RS,43,16451,Salto do Jacuí,"12,481",,,,,,
RS,43,16477,Salvador das Missões,"2,733",,,,,,
RS,43,16501,Salvador do Sul,"7,889",,,,,,
RS,43,16600,Sananduva,"16,328",,,,,,
RS,43,16709,Santa Bárbara do Sul,"7,909",,,,,,
RS,43,16733,Santa Cecília do Sul,"1,634",,,,,,
RS,43,16758,Santa Clara do Sul,"6,681",,,,,,
RS,43,16808,Santa Cruz do Sul,"131,365",,,,,,
RS,43,16907,Santa Maria,"283,677",,,,,,
RS,43,16956,Santa Maria do Herval,"6,364",,,,,,
RS,43,16972,Santa Margarida do Sul,"2,578",,,,,,
RS,43,17004,Santana da Boa Vista,"8,067",,,,,,
RS,43,17103,Sant'Ana do Livramento,"76,321",,,,,,
RS,43,17202,Santa Rosa,"73,575",,,,,,
RS,43,17251,Santa Tereza,"1,726",,,,,,
RS,43,17301,Santa Vitória do Palmar,"29,483",,,,,,
RS,43,17400,Santiago,"49,360",,,,,,
RS,43,17509,Santo Ângelo,"77,568",,,,,,
RS,43,17558,Santo Antônio do Palma,"2,123",,,,,,
RS,43,17608,Santo Antônio da Patrulha,"43,171",,,,,,
RS,43,17707,Santo Antônio das Missões,"10,050",,,,,,
RS,43,17756,Santo Antônio do Planalto,"2,019",,,,,,
RS,43,17806,Santo Augusto,"13,848",,,,,,
RS,43,17905,Santo Cristo,"14,216",,,,,,
RS,43,17954,Santo Expedito do Sul,"2,305",,,,,,
RS,43,18002,São Borja,"60,019",,,,,,
RS,43,18051,São Domingos do Sul,"3,083",,,,,,
RS,43,18101,São Francisco de Assis,"18,205",,,,,,
RS,43,18200,São Francisco de Paula,"21,801",,,,,,
RS,43,18309,São Gabriel,"62,147",,,,,,
RS,43,18408,São Jerônimo,"24,412",,,,,,
RS,43,18424,São João da Urtiga,"4,641",,,,,,
RS,43,18432,São João do Polêsine,"2,543",,,,,,
RS,43,18440,São Jorge,"2,816",,,,,,
RS,43,18457,São José das Missões,"2,514",,,,,,
RS,43,18465,São José do Herval,"1,943",,,,,,
RS,43,18481,São José do Hortêncio,"4,865",,,,,,
RS,43,18499,São José do Inhacorá,"2,056",,,,,,
RS,43,18507,São José do Norte,"27,721",,,,,,
RS,43,18606,São José do Ouro,"6,922",,,,,,
RS,43,18614,São José do Sul,"2,437",,,,,,
RS,43,18622,São José dos Ausentes,"3,543",,,,,,
RS,43,18705,São Leopoldo,"238,648",,,,,,
RS,43,18804,São Lourenço do Sul,"43,540",,,,,,
RS,43,18903,São Luiz Gonzaga,"33,293",,,,,,
RS,43,19000,São Marcos,"21,658",,,,,,
RS,43,19109,São Martinho,"5,380",,,,,,
RS,43,19125,São Martinho da Serra,"3,231",,,,,,
RS,43,19158,São Miguel das Missões,"7,683",,,,,,
RS,43,19208,São Nicolau,"5,208",,,,,,
RS,43,19307,São Paulo das Missões,"5,720",,,,,,
RS,43,19356,São Pedro da Serra,"3,842",,,,,,
RS,43,19364,São Pedro das Missões,"2,017",,,,,,
RS,43,19372,São Pedro do Butiá,"2,949",,,,,,
RS,43,19406,São Pedro do Sul,"16,148",,,,,,
RS,43,19505,São Sebastião do Caí,"25,959",,,,,,
RS,43,19604,São Sepé,"23,555",,,,,,
RS,43,19703,São Valentim,"3,259",,,,,,
RS,43,19711,São Valentim do Sul,"2,245",,,,,,
RS,43,19737,São Valério do Sul,"2,729",,,,,,
RS,43,19752,São Vendelino,"2,266",,,,,,
RS,43,19802,São Vicente do Sul,"8,732",,,,,,
RS,43,19901,Sapiranga,"80,037",,,,,,
RS,43,20008,Sapucaia do Sul,"141,808",,,,,,
RS,43,20107,Sarandi,"24,763",,,,,,
RS,43,20206,Seberi,"10,713",,,,,,
RS,43,20230,Sede Nova,"2,891",,,,,,
RS,43,20263,Segredo,"7,444",,,,,,
RS,43,20305,Selbach,"5,107",,,,,,
RS,43,20321,Senador Salgado Filho,"2,770",,,,,,
RS,43,20354,Sentinela do Sul,"5,609",,,,,,
RS,43,20404,Serafina Corrêa,"17,795",,,,,,
RS,43,20453,Sério,"1,924",,,,,,
RS,43,20503,Sertão,"5,315",,,,,,
RS,43,20552,Sertão Santana,"6,537",,,,,,
RS,43,20578,Sete de Setembro,"1,950",,,,,,
RS,43,20602,Severiano de Almeida,"3,631",,,,,,
RS,43,20651,Silveira Martins,"2,374",,,,,,
RS,43,20677,Sinimbu,"10,162",,,,,,
RS,43,20701,Sobradinho,"15,005",,,,,,
RS,43,20800,Soledade,"31,035",,,,,,
RS,43,20859,Tabaí,"4,769",,,,,,
RS,43,20909,Tapejara,"24,552",,,,,,
RS,43,21006,Tapera,"10,577",,,,,,
RS,43,21105,Tapes,"17,332",,,,,,
RS,43,21204,Taquara,"57,584",,,,,,
RS,43,21303,Taquari,"26,885",,,,,,
RS,43,21329,Taquaruçu do Sul,"3,077",,,,,,
RS,43,21352,Tavares,"5,483",,,,,,
RS,43,21402,Tenente Portela,"13,434",,,,,,
RS,43,21436,Terra de Areia,"11,315",,,,,,
RS,43,21451,Teutônia,"33,766",,,,,,
RS,43,21469,Tio Hugo,"3,055",,,,,,
RS,43,21477,Tiradentes do Sul,"5,616",,,,,,
RS,43,21493,Toropi,"2,772",,,,,,
RS,43,21501,Torres,"39,064",,,,,,
RS,43,21600,Tramandaí,"52,632",,,,,,
RS,43,21626,Travesseiro,"2,334",,,,,,
RS,43,21634,Três Arroios,"2,643",,,,,,
RS,43,21667,Três Cachoeiras,"11,115",,,,,,
RS,43,21709,Três Coroas,"28,581",,,,,,
RS,43,21808,Três de Maio,"23,876",,,,,,
RS,43,21832,Três Forquilhas,"2,669",,,,,,
RS,43,21857,Três Palmeiras,"4,251",,,,,,
RS,43,21907,Três Passos,"23,852",,,,,,
RS,43,21956,Trindade do Sul,"5,791",,,,,,
RS,43,22004,Triunfo,"29,856",,,,,,
RS,43,22103,Tucunduva,"5,644",,,,,,
RS,43,22152,Tunas,"4,577",,,,,,
RS,43,22186,Tupanci do Sul,"1,459",,,,,,
RS,43,22202,Tupanciretã,"24,068",,,,,,
RS,43,22251,Tupandi,"4,939",,,,,,
RS,43,22301,Tuparendi,"7,810",,,,,,
RS,43,22327,Turuçu,"3,423",,,,,,
RS,43,22343,Ubiretama,"1,983",,,,,,
RS,43,22350,União da Serra,"1,118",,,,,,
RS,43,22376,Unistalda,"2,321",,,,,,
RS,43,22400,Uruguaiana,"126,866",,,,,,
RS,43,22509,Vacaria,"66,575",,,,,,
RS,43,22525,Vale Verde,"3,515",,,,,,
RS,43,22533,Vale do Sol,"11,828",,,,,,
RS,43,22541,Vale Real,"5,981",,,,,,
RS,43,22558,Vanini,"2,122",,,,,,
RS,43,22608,Venâncio Aires,"71,973",,,,,,
RS,43,22707,Vera Cruz,"27,099",,,,,,
RS,43,22806,Veranópolis,"26,533",,,,,,
RS,43,22855,Vespasiano Corrêa,"1,795",,,,,,
RS,43,22905,Viadutos,"4,690",,,,,,
RS,43,23002,Viamão,"256,302",,,,,,
RS,43,23101,Vicente Dutra,"4,599",,,,,,
RS,43,23200,Victor Graeff,"2,860",,,,,,
RS,43,23309,Vila Flores,"3,396",,,,,,
RS,43,23358,Vila Lângaro,"2,080",,,,,,
RS,43,23408,Vila Maria,"4,363",,,,,,
RS,43,23457,Vila Nova do Sul,"4,277",,,,,,
RS,43,23507,Vista Alegre,"2,739",,,,,,
RS,43,23606,Vista Alegre do Prata,"1,557",,,,,,
RS,43,23705,Vista Gaúcha,"2,855",,,,,,
RS,43,23754,Vitória das Missões,"3,092",,,,,,
RS,43,23770,Westfália,"3,031",,,,,,
RS,43,23804,Xangri-lá,"16,775",,,,,,
MS,50,00203,Água Clara,"15,776",,,,,,
MS,50,00252,Alcinópolis,"5,417",,,,,,
MS,50,00609,Amambai,"39,826",,,,,,
MS,50,00708,Anastácio,"25,237",,,,,,
MS,50,00807,Anaurilândia,"9,076",,,,,,
MS,50,00856,Angélica,"10,932",,,,,,
MS,50,00906,Antônio João,"9,020",,,,,,
MS,50,01003,Aparecida do Taboado,"26,069",,,,,,
MS,50,01102,Aquidauana,"48,029",,,,,,
MS,50,01243,Aral Moreira,"12,332",,,,,,
MS,50,01508,Bandeirantes,"7,266",,,,,,
MS,50,01904,Bataguassu,"23,325",,,,,,
MS,50,02001,Batayporã,"11,349",,,,,,
MS,50,02100,Bela Vista,"24,735",,,,,,
MS,50,02159,Bodoquena,"7,838",,,,,,
MS,50,02209,Bonito,"22,190",,,,,,
MS,50,02308,Brasilândia,"11,853",,,,,,
MS,50,02407,Caarapó,"30,593",,,,,,
MS,50,02605,Camapuã,"13,693",,,,,,
MS,50,02704,Campo Grande,"906,092",,,,,,
MS,50,02803,Caracol,"6,182",,,,,,
MS,50,02902,Cassilândia,"22,002",,,,,,
MS,50,02951,Chapadão do Sul,"25,865",,,,,,
MS,50,03108,Corguinho,"6,054",,,,,,
MS,50,03157,Coronel Sapucaia,"15,352",,,,,,
MS,50,03207,Corumbá,"112,058",,,,,,
MS,50,03256,Costa Rica,"21,142",,,,,,
MS,50,03306,Coxim,"33,459",,,,,,
MS,50,03454,Deodápolis,"12,984",,,,,,
MS,50,03488,Dois Irmãos do Buriti,"11,467",,,,,,
MS,50,03504,Douradina,"5,975",,,,,,
MS,50,03702,Dourados,"225,495",,,,,,
MS,50,03751,Eldorado,"12,400",,,,,,
MS,50,03801,Fátima do Sul,"19,170",,,,,,
MS,50,03900,Figueirão,"3,059",,,,,,
MS,50,04007,Glória de Dourados,"9,950",,,,,,
MS,50,04106,Guia Lopes da Laguna,"9,824",,,,,,
MS,50,04304,Iguatemi,"16,176",,,,,,
MS,50,04403,Inocência,"7,588",,,,,,
MS,50,04502,Itaporã,"25,162",,,,,,
MS,50,04601,Itaquiraí,"21,376",,,,,,
MS,50,04700,Ivinhema,"23,232",,,,,,
MS,50,04809,Japorã,"9,243",,,,,,
MS,50,04908,Jaraguari,"7,265",,,,,,
MS,50,05004,Jardim,"26,238",,,,,,
MS,50,05103,Jateí,"4,021",,,,,,
MS,50,05152,Juti,"6,787",,,,,,
MS,50,05202,Ladário,"23,689",,,,,,
MS,50,05251,Laguna Carapã,"7,419",,,,,,
MS,50,05400,Maracaju,"48,022",,,,,,
MS,50,05608,Miranda,"28,220",,,,,,
MS,50,05681,Mundo Novo,"18,473",,,,,,
MS,50,05707,Naviraí,"55,689",,,,,,
MS,50,05806,Nioaque,"13,862",,,,,,
MS,50,06002,Nova Alvorada do Sul,"22,430",,,,,,
MS,50,06200,Nova Andradina,"55,224",,,,,,
MS,50,06259,Novo Horizonte do Sul,"3,684",,,,,,
MS,50,06275,Paraíso das Águas,"5,654",,,,,,
MS,50,06309,Paranaíba,"42,276",,,,,,
MS,50,06358,Paranhos,"14,404",,,,,,
MS,50,06408,Pedro Gomes,"7,621",,,,,,
MS,50,06606,Ponta Porã,"93,937",,,,,,
MS,50,06903,Porto Murtinho,"17,298",,,,,,
MS,50,07109,Ribas do Rio Pardo,"24,966",,,,,,
MS,50,07208,Rio Brilhante,"38,186",,,,,,
MS,50,07307,Rio Negro,"4,793",,,,,,
MS,50,07406,Rio Verde de Mato Grosso,"19,973",,,,,,
MS,50,07505,Rochedo,"5,079",,,,,,
MS,50,07554,Santa Rita do Pardo,"7,900",,,,,,
MS,50,07695,São Gabriel do Oeste,"27,221",,,,,,
MS,50,07703,Sete Quedas,"10,771",,,,,,
MS,50,07802,Selvíria,"6,542",,,,,,
MS,50,07901,Sidrolândia,"59,245",,,,,,
MS,50,07935,Sonora,"19,721",,,,,,
MS,50,07950,Tacuru,"11,674",,,,,,
MS,50,07976,Taquarussu,"3,588",,,,,,
MS,50,08008,Terenos,"22,269",,,,,,
MS,50,08305,Três Lagoas,"123,281",,,,,,
MS,50,08404,Vicentina,"6,109",,,,,,
MT,51,00102,Acorizal,"5,334",,,,,,
MT,51,00201,Água Boa,"26,204",,,,,,
MT,51,00250,Alta Floresta,"51,959",,,,,,
MT,51,00300,Alto Araguaia,"19,385",,,,,,
MT,51,00359,Alto Boa Vista,"6,936",,,,,,
MT,51,00409,Alto Garças,"12,151",,,,,,
MT,51,00508,Alto Paraguai,"11,473",,,,,,
MT,51,00607,Alto Taquari,"11,133",,,,,,
MT,51,00805,Apiacás,"10,283",,,,,,
MT,51,01001,Araguaiana,"3,109",,,,,,
MT,51,01209,Araguainha,946,,,,,,
MT,51,01258,Araputanga,"16,951",,,,,,
MT,51,01308,Arenápolis,"9,502",,,,,,
MT,51,01407,Aripuanã,"22,714",,,,,,
MT,51,01605,Barão de Melgaço,"8,164",,,,,,
MT,51,01704,Barra do Bugres,"35,307",,,,,,
MT,51,01803,Barra do Garças,"61,135",,,,,,
MT,51,01852,Bom Jesus do Araguaia,"6,706",,,,,,
MT,51,01902,Brasnorte,"20,140",,,,,,
MT,51,02504,Cáceres,"94,861",,,,,,
MT,51,02603,Campinápolis,"16,919",,,,,,
MT,51,02637,Campo Novo do Parecis,"36,143",,,,,,
MT,51,02678,Campo Verde,"45,740",,,,,,
MT,51,02686,Campos de Júlio,"7,070",,,,,,
MT,51,02694,Canabrava do Norte,"4,728",,,,,,
MT,51,02702,Canarana,"21,842",,,,,,
MT,51,02793,Carlinda,"10,199",,,,,,
MT,51,02850,Castanheira,"8,749",,,,,,
MT,51,03007,Chapada dos Guimarães,"19,453",,,,,,
MT,51,03056,Cláudia,"12,245",,,,,,
MT,51,03106,Cocalinho,"5,681",,,,,,
MT,51,03205,Colíder,"33,649",,,,,,
MT,51,03254,Colniza,"39,861",,,,,,
MT,51,03304,Comodoro,"21,008",,,,,,
MT,51,03353,Confresa,"31,510",,,,,,
MT,51,03361,Conquista D'Oeste,"4,101",,,,,,
MT,51,03379,Cotriguaçu,"20,238",,,,,,
MT,51,03403,Cuiabá,"618,124",,,,,,
MT,51,03437,Curvelândia,"5,241",,,,,,
MT,51,03452,Denise,"9,544",,,,,,
MT,51,03502,Diamantino,"22,178",,,,,,
MT,51,03601,Dom Aquino,"8,159",,,,,,
MT,51,03700,Feliz Natal,"14,522",,,,,,
MT,51,03809,Figueirópolis D'Oeste,"3,452",,,,,,
MT,51,03858,Gaúcha do Norte,"7,782",,,,,,
MT,51,03908,General Carneiro,"5,592",,,,,,
MT,51,03957,Glória D'Oeste,"3,008",,,,,,
MT,51,04104,Guarantã do Norte,"36,130",,,,,,
MT,51,04203,Guiratinga,"15,245",,,,,,
MT,51,04500,Indiavaí,"2,779",,,,,,
MT,51,04526,Ipiranga do Norte,"7,920",,,,,,
MT,51,04542,Itanhangá,"6,885",,,,,,
MT,51,04559,Itaúba,"3,704",,,,,,
MT,51,04609,Itiquira,"13,552",,,,,,
MT,51,04807,Jaciara,"27,807",,,,,,
MT,51,04906,Jangada,"8,451",,,,,,
MT,51,05002,Jauru,"8,582",,,,,,
MT,51,05101,Juara,"35,121",,,,,,
MT,51,05150,Juína,"41,101",,,,,,
MT,51,05176,Juruena,"16,335",,,,,,
MT,51,05200,Juscimeira,"11,176",,,,,,
MT,51,05234,Lambari D'Oeste,"6,186",,,,,,
MT,51,05259,Lucas do Rio Verde,"67,620",,,,,,
MT,51,05309,Luciara,"2,058",,,,,,
MT,51,05507,Vila Bela da Santíssima Trindade,"16,271",,,,,,
MT,51,05580,Marcelândia,"10,301",,,,,,
MT,51,05606,Matupá,"16,793",,,,,,
MT,51,05622,Mirassol d'Oeste,"27,941",,,,,,
MT,51,05903,Nobres,"15,334",,,,,,
MT,51,06000,Nortelândia,"5,923",,,,,,
MT,51,06109,Nossa Senhora do Livramento,"13,104",,,,,,
MT,51,06158,Nova Bandeirantes,"15,685",,,,,,
MT,51,06174,Nova Nazaré,"3,932",,,,,,
MT,51,06182,Nova Lacerda,"6,751",,,,,,
MT,51,06190,Nova Santa Helena,"3,737",,,,,,
MT,51,06208,Nova Brasilândia,"3,805",,,,,,
MT,51,06216,Nova Canaã do Norte,"12,831",,,,,,
MT,51,06224,Nova Mutum,"46,813",,,,,,
MT,51,06232,Nova Olímpia,"20,563",,,,,,
MT,51,06240,Nova Ubiratã,"12,298",,,,,,
MT,51,06257,Nova Xavantina,"20,944",,,,,,
MT,51,06265,Novo Mundo,"9,363",,,,,,
MT,51,06273,Novo Horizonte do Norte,"4,051",,,,,,
MT,51,06281,Novo São Joaquim,"4,938",,,,,,
MT,51,06299,Paranaíta,"11,244",,,,,,
MT,51,06307,Paranatinga,"22,861",,,,,,
MT,51,06315,Novo Santo Antônio,"2,705",,,,,,
MT,51,06372,Pedra Preta,"17,446",,,,,,
MT,51,06422,Peixoto de Azevedo,"35,338",,,,,,
MT,51,06455,Planalto da Serra,"2,649",,,,,,
MT,51,06505,Poconé,"33,315",,,,,,
MT,51,06653,Pontal do Araguaia,"6,843",,,,,,
MT,51,06703,Ponte Branca,"1,550",,,,,,
MT,51,06752,Pontes e Lacerda,"45,774",,,,,,
MT,51,06778,Porto Alegre do Norte,"12,685",,,,,,
MT,51,06802,Porto dos Gaúchos,"5,363",,,,,,
MT,51,06828,Porto Esperidião,"12,097",,,,,,
MT,51,06851,Porto Estrela,"2,877",,,,,,
MT,51,07008,Poxoréu,"15,916",,,,,,
MT,51,07040,Primavera do Leste,"63,092",,,,,,
MT,51,07065,Querência,"17,937",,,,,,
MT,51,07107,São José dos Quatro Marcos,"18,846",,,,,,
MT,51,07156,Reserva do Cabaçal,"2,743",,,,,,
MT,51,07180,Ribeirão Cascalheira,"10,329",,,,,,
MT,51,07198,Ribeirãozinho,"2,422",,,,,,
MT,51,07206,Rio Branco,"5,150",,,,,,
MT,51,07248,Santa Carmem,"4,563",,,,,,
MT,51,07263,Santo Afonso,"3,155",,,,,,
MT,51,07297,São José do Povo,"4,450",,,,,,
MT,51,07305,São José do Rio Claro,"21,011",,,,,,
MT,51,07354,São José do Xingu,"5,620",,,,,,
MT,51,07404,São Pedro da Cipa,"4,771",,,,,,
MT,51,07578,Rondolândia,"4,036",,,,,,
MT,51,07602,Rondonópolis,"236,042",,,,,,
MT,51,07701,Rosário Oeste,"17,054",,,,,,
MT,51,07743,Santa Cruz do Xingu,"2,633",,,,,,
MT,51,07750,Salto do Céu,"3,295",,,,,,
MT,51,07768,Santa Rita do Trivelato,"3,506",,,,,,
MT,51,07776,Santa Terezinha,"8,460",,,,,,
MT,51,07792,Santo Antônio do Leste,"5,334",,,,,,
MT,51,07800,Santo Antônio do Leverger,"16,999",,,,,,
MT,51,07859,São Félix do Araguaia,"11,843",,,,,,
MT,51,07875,Sapezal,"26,688",,,,,,
MT,51,07883,Serra Nova Dourada,"1,678",,,,,,
MT,51,07909,Sinop,"146,005",,,,,,
MT,51,07925,Sorriso,"92,769",,,,,,
MT,51,07941,Tabaporã,"9,429",,,,,,
MT,51,07958,Tangará da Serra,"105,711",,,,,,
MT,51,08006,Tapurah,"14,046",,,,,,
MT,51,08055,Terra Nova do Norte,"9,473",,,,,,
MT,51,08105,Tesouro,"3,824",,,,,,
MT,51,08204,Torixoréu,"3,547",,,,,,
MT,51,08303,União do Sul,"3,490",,,,,,
MT,51,08352,Vale de São Domingos,"3,126",,,,,,
MT,51,08402,Várzea Grande,"287,526",,,,,,
